#{"t_start": 1785346448.7792022, "env_id": "UR10E-pgp-v0"}
r,l,t
-560.842596,1000,52.492399
-279.045718,1000,93.035714
-322.706426,1000,133.703633
-262.018122,1000,174.99901
-746.255713,1000,216.189096
-183.157493,1000,257.29564
-276.092305,1000,297.817243
-211.837207,1000,338.488451
-531.950817,1000,378.874021
-311.684358,1000,419.292322
-451.985528,1000,459.903718
-206.134576,1000,500.566998
-451.202327,1000,541.97663
-780.061804,1000,583.738948
-393.769687,1000,624.480116
-250.453733,1000,665.090711
-340.356467,1000,707.26069
-659.619861,1000,748.532345
-185.566392,1000,789.434804
-479.812974,1000,829.227888
-198.761055,1000,870.243909
-204.253283,1000,910.314104
-216.856384,1000,950.976065
-617.16787,1000,991.977129
-496.169423,1000,1033.479273
-459.170249,1000,1074.727547
-314.930494,1000,1116.741935
-387.846006,1000,1158.874626
-629.536075,1000,1200.427724
-386.953859,1000,1240.961871
-199.93537,1000,1281.573669
-207.910342,1000,1323.353103
-225.428197,1000,1363.36913
-206.811234,1000,1405.31909
-229.360173,1000,1445.99471
-279.907791,1000,1485.947581
-267.581796,1000,1524.989051
-443.166164,1000,1566.372537
-228.852737,1000,1606.983964
-282.97563,1000,1648.844088
-428.831715,1000,1689.474004
-337.099857,1000,1731.382284
-222.588074,1000,1773.261876
-259.412997,1000,1814.917303
-371.663708,1000,1856.460818
-193.126151,1000,1895.080605
-265.376114,1000,1934.093436
-240.200328,1000,1973.868398
-201.907826,1000,2014.928221
-205.210603,1000,2055.887182
-217.991085,1000,2097.133353
-192.987897,1000,2138.227884
-302.146233,1000,2180.333131
-185.047546,1000,2222.854944
-270.965848,1000,2263.840473
-194.895385,1000,2302.202819
-366.433532,1000,2343.156624
-207.019098,1000,2383.970201
-202.636463,1000,2424.854122
-273.194468,1000,2465.062267
-227.770025,1000,2507.024739
-516.110364,1000,2550.222309
-187.189268,1000,2592.352499
-270.705952,1000,2634.666741
-227.608745,1000,2677.170906
-204.645916,1000,2718.87753
-218.125291,1000,2760.76057
-174.959859,1000,2803.294296
-189.361891,1000,2846.936
-205.057805,1000,2890.700049
-265.151523,1000,2935.987276
-228.591285,1000,2979.173743
-238.307817,1000,3021.411741
-569.531996,1000,3061.366426
-257.382554,1000,3103.536517
-217.761513,1000,3145.49715
-364.271307,1000,3187.704336
-209.81056,1000,3229.173732
-202.616618,1000,3272.982637
-244.85499,1000,3314.501697
-171.600706,1000,3357.665029
-209.444938,1000,3400.58133
-164.671651,1000,3444.229014
-586.874083,1000,3488.068125
-179.228722,1000,3530.694361
-187.994072,1000,3573.579221
-207.097563,1000,3616.899599
-207.477477,1000,3659.065071
-209.717785,1000,3700.372909
-221.388841,1000,3741.959638
-229.879055,1000,3784.33756
-174.906252,1000,3826.848747
-242.990664,1000,3870.614384
-317.95642,1000,3914.513657
-193.777173,1000,3956.739906
-225.646491,1000,3998.817862
-296.962402,1000,4041.07058
-181.24429,1000,4083.409425
-229.637155,1000,4126.049074
-182.785395,1000,4168.453728
-371.649881,1000,4209.616452
-251.609579,1000,4254.089177
-329.654459,1000,4297.243392
-182.79735,1000,4341.398361
-232.600921,1000,4385.507365
-184.908289,1000,4426.783389
-443.429921,1000,4469.929777
-193.581878,1000,4513.916411
-192.291129,1000,4557.756587
-196.608433,1000,4601.40773
-285.083285,1000,4644.082231
-241.316478,1000,4686.910735
-171.764406,1000,4729.234041
-204.803333,1000,4772.634311
-198.022384,1000,4816.451092
-310.674252,1000,4860.724453
-158.940429,1000,4900.579634
-227.436202,1000,4941.067998
-174.00119,1000,4983.295808
-167.215319,1000,5024.888659
-224.225919,1000,5068.18193
-182.372602,1000,5110.349868
-229.609615,1000,5153.013081
