#{"t_start": 1784552127.7201524, "env_id": "UR10E-pgp-v0"}
r,l,t
-260.436783,1000,14230.508604
-246.361753,1000,14285.774126
-195.11583,1000,14305.167367
-194.164242,1000,14359.637019
-365.570612,1000,14417.804346
-227.001229,1000,14475.722039
-194.789955,1000,14533.441679
-197.517048,1000,14590.955628
-195.037034,1000,14647.424315
-184.046131,1000,14704.012965
-228.507362,1000,14765.865757
-282.904748,1000,14829.027016
-261.697162,1000,14891.864197
-189.160394,1000,14953.170235
-201.33611,1000,15014.703955
-208.459489,1000,15070.403883
-252.779447,1000,15124.251917
-254.837935,1000,15180.754544
-277.989846,1000,15238.665752
-199.3193,1000,15294.295757
-261.029857,1000,15351.04524
-307.521613,1000,15406.803271
-222.042941,1000,15464.142274
-285.357169,1000,15520.653138
-256.020567,1000,15575.906482
-212.822044,1000,15633.829422
-204.820582,1000,15688.611367
-239.60211,1000,15745.885229
-238.910272,1000,15800.949623
-218.172562,1000,15859.351827
-229.408893,1000,15916.050711
-261.542483,1000,15972.707001
-231.393432,1000,16032.096316
-337.025937,1000,16087.427217
-186.701104,1000,16147.98551
-229.809374,1000,16209.730064
-223.711584,1000,16266.928291
-267.438598,1000,16323.255088
-233.028082,1000,16379.915406
-276.047745,1000,16433.215659
-211.336582,1000,16492.138427
-214.259006,1000,16550.904806
-216.334449,1000,16607.660096
-288.621745,1000,16665.052551
-206.914933,1000,16723.822279
-174.283665,1000,16744.603725
-264.950812,1000,16798.733653
-235.65184,1000,16854.251608
-220.593232,1000,16909.387781
-202.804814,1000,16968.484003
-199.719824,1000,17027.925403
-241.116199,1000,17084.747676
-235.860913,1000,17139.676499
-343.225141,1000,17194.388837
-237.646257,1000,17249.053864
-265.198514,1000,17303.825927
-292.671161,1000,17358.761666
-216.275123,1000,17415.650748
-353.362929,1000,17473.415921
-225.400637,1000,17530.663034
