#{"t_start": 1785346449.336844, "env_id": "UR10E-pgp-v0"}
r,l,t
-703.713734,1000,51.940197
-268.448781,1000,92.481339
-175.239254,1000,133.149518
-486.81049,1000,174.445124
-165.266196,1000,215.634997
-550.399281,1000,256.741395
-290.037773,1000,297.263579
-338.561477,1000,337.934355
-282.702453,1000,378.319708
-470.503535,1000,418.738023
-359.539381,1000,459.349463
-214.088306,1000,500.013855
-237.164071,1000,541.423009
-435.025397,1000,583.184755
-476.910018,1000,623.925809
-323.422804,1000,664.536457
-212.240944,1000,706.707232
-222.829549,1000,747.978155
-537.257204,1000,788.880524
-461.348249,1000,828.675496
-255.886516,1000,869.690454
-783.001236,1000,909.759913
-440.220079,1000,950.422026
-273.95478,1000,991.423383
-411.370924,1000,1032.92545
-450.709669,1000,1074.173213
-236.524278,1000,1116.187752
-314.928663,1000,1158.321032
-201.666364,1000,1199.873505
-331.247013,1000,1240.407904
-509.581028,1000,1281.019747
-253.188132,1000,1322.799062
-260.624862,1000,1362.815059
-259.000528,1000,1404.765499
-657.606634,1000,1445.440379
-233.061312,1000,1485.393377
-336.311455,1000,1524.435345
-269.564033,1000,1565.818413
-212.221299,1000,1606.430057
-479.654798,1000,1648.289794
-260.699004,1000,1688.91983
-357.533835,1000,1730.828003
-411.399672,1000,1772.707602
-233.266792,1000,1814.362965
-211.755783,1000,1855.906825
-390.002862,1000,1894.52657
-191.231543,1000,1933.539387
-196.352362,1000,1973.314445
-251.467067,1000,2014.373891
-325.57331,1000,2055.333465
-323.188332,1000,2096.579231
-311.132168,1000,2137.673995
-582.939084,1000,2179.779118
-200.82455,1000,2222.300932
-186.920317,1000,2263.286664
-256.036961,1000,2301.648642
-249.482757,1000,2342.602362
-586.871273,1000,2383.416867
-186.848422,1000,2424.300249
-486.670975,1000,2464.508225
-259.770972,1000,2506.470537
-199.568763,1000,2549.668223
-190.597165,1000,2591.798609
-381.067014,1000,2634.112579
-213.065854,1000,2676.616984
-236.365576,1000,2718.323766
-181.027668,1000,2760.206677
-177.423788,1000,2802.740599
-231.68245,1000,2846.382733
-171.640603,1000,2890.146062
-245.972086,1000,2935.434441
-198.57372,1000,2978.620153
-240.440594,1000,3020.857527
-256.321415,1000,3060.813478
-469.470454,1000,3102.982237
-249.891236,1000,3144.943038
-333.583759,1000,3187.150564
-188.670097,1000,3228.619996
-205.250061,1000,3272.429481
-316.496455,1000,3313.947473
-201.72029,1000,3357.111225
-196.766652,1000,3400.027778
-204.827983,1000,3443.675037
-278.153994,1000,3487.514355
-174.054531,1000,3530.14044
-185.636086,1000,3573.025236
-196.223751,1000,3616.346012
-170.96371,1000,3658.511312
-279.428336,1000,3699.81935
-360.234338,1000,3741.405527
-521.084501,1000,3783.78372
-181.937206,1000,3826.294811
-265.408196,1000,3870.06059
-201.058028,1000,3913.959571
-329.118182,1000,3956.186292
-198.670216,1000,3998.263658
-275.704327,1000,4040.516405
-179.098097,1000,4082.857409
-179.093255,1000,4125.495216
-215.505388,1000,4167.899633
-220.968698,1000,4209.062458
-421.144937,1000,4253.535223
-213.003477,1000,4296.689338
-261.437637,1000,4340.844862
-192.192505,1000,4384.95353
-194.079957,1000,4426.229654
-173.656656,1000,4469.375908
-198.133708,1000,4513.362442
-266.440363,1000,4557.202495
-450.557221,1000,4600.853555
-237.079514,1000,4643.530108
-183.201901,1000,4686.356937
-202.47554,1000,4728.680266
-173.608581,1000,4772.080329
-174.356094,1000,4815.896959
-179.463559,1000,4860.1709
-639.32814,1000,4900.025951
-170.82477,1000,4940.514342
-125.812368,1000,4982.742001
-345.810013,1000,5024.336186
-201.353652,1000,5067.628855
-193.68053,1000,5109.796147
-240.017479,1000,5152.459451
