#{"t_start": 1785346449.7340236, "env_id": "UR10E-pgp-v0"}
r,l,t
-404.53922,1000,51.547622
-246.97737,1000,92.086815
-420.405015,1000,132.755045
-497.542195,1000,174.051528
-225.856225,1000,215.240492
-522.706352,1000,256.34753
-471.243054,1000,296.869171
-477.674326,1000,337.540025
-464.292984,1000,377.925108
-327.674531,1000,418.34392
-196.420849,1000,458.955191
-267.48621,1000,499.621827
-280.592384,1000,541.0291
-940.136649,1000,582.790447
-270.730359,1000,623.531219
-489.698482,1000,664.14208
-204.771214,1000,706.313382
-233.228964,1000,747.58408
-249.130591,1000,788.486014
-553.176599,1000,828.282683
-237.009321,1000,869.296959
-295.922068,1000,909.365465
-466.447916,1000,950.027493
-526.18285,1000,991.029023
-206.143438,1000,1032.530973
-216.971492,1000,1073.778664
-439.218565,1000,1115.793222
-225.738293,1000,1157.926692
-268.570511,1000,1199.479077
-382.705841,1000,1240.013873
-240.517624,1000,1280.625265
-458.658619,1000,1322.404931
-233.480786,1000,1362.420933
-474.075944,1000,1404.37136
-400.617282,1000,1445.045845
-210.511065,1000,1484.999225
-218.949887,1000,1524.041382
-333.083906,1000,1565.424003
-232.578186,1000,1606.035642
-200.540862,1000,1647.895255
-205.463856,1000,1688.525465
-277.549704,1000,1730.433502
-427.935405,1000,1772.313146
-191.889707,1000,1813.968526
-193.824456,1000,1855.512545
-463.535643,1000,1894.132008
-193.978772,1000,1933.144967
-180.056326,1000,1972.920198
-480.605336,1000,2013.979472
-236.268283,1000,2054.939548
-199.900184,1000,2096.185042
-235.664714,1000,2137.279774
-187.711655,1000,2179.385144
-200.107788,1000,2221.906724
-183.847273,1000,2262.892241
-219.400092,1000,2301.254112
-336.351504,1000,2342.208575
-483.932719,1000,2383.022516
-236.056403,1000,2423.905871
-217.055306,1000,2464.11393
-269.617834,1000,2506.076183
-275.441134,1000,2549.274183
-202.87458,1000,2591.40429
-198.549847,1000,2633.718269
-222.470105,1000,2676.22269
-202.879891,1000,2717.92941
-257.835011,1000,2759.812363
-252.498812,1000,2802.346281
-190.939021,1000,2845.98909
-155.103133,1000,2889.751696
-206.570082,1000,2935.040505
-332.592077,1000,2978.225882
-247.074193,1000,3020.463225
-210.117007,1000,3060.419096
-232.04933,1000,3102.588531
-276.575288,1000,3144.548844
-184.355003,1000,3186.75653
-217.131655,1000,3228.225742
-181.573082,1000,3272.035624
-354.12341,1000,3313.553255
-179.467871,1000,3356.716914
-268.747455,1000,3399.63365
-191.302192,1000,3443.280655
-250.875889,1000,3487.120538
-544.931079,1000,3529.746825
-284.13128,1000,3572.630762
-296.461105,1000,3615.952009
-268.980298,1000,3658.117716
-248.476708,1000,3699.425678
-185.611059,1000,3741.011208
-171.321849,1000,3783.389866
-189.701029,1000,3825.900456
-354.952591,1000,3869.666888
-200.819833,1000,3913.565665
-319.958915,1000,3955.792325
-207.25206,1000,3997.869427
-282.998436,1000,4040.121944
-184.307567,1000,4082.464093
-184.160694,1000,4125.101294
-278.307018,1000,4167.505385
-174.360696,1000,4208.668471
-246.637961,1000,4253.1408
-162.161043,1000,4296.294937
-152.960426,1000,4340.450899
-236.797619,1000,4384.559464
-166.332649,1000,4425.835677
-214.696227,1000,4468.981567
-236.102499,1000,4512.968157
-185.684026,1000,4556.808996
-313.942738,1000,4600.459493
-216.811964,1000,4643.136014
-421.026677,1000,4685.962587
-191.691097,1000,4728.286222
-221.135326,1000,4771.685959
-249.689146,1000,4815.503339
-193.300774,1000,4859.776883
-212.69863,1000,4899.631791
-192.5866,1000,4940.12021
-242.249438,1000,4982.348001
-317.121049,1000,5023.94289
-295.449329,1000,5067.235086
-190.475477,1000,5109.402136
-251.217109,1000,5152.065779
